brand,model,rating,price_usd
4,16,3.0,566.58
3,7,1.0,384.92
4,16,3.0,285.27
0,18,3.0,1245.29
0,20,4.0,1024.87
1,11,1.0,726.84
5,1,2.0,1213.68
1,12,4.0,798.64
6,13,4.0,344.92
3,7,2.0,547.27
1,11,5.0,1084.56
6,17,4.0,371.81
0,21,4.0,808.53
0,20,3.0,701.31
1,12,1.0,829.61
6,13,1.0,666.36
4,15,3.0,449.15
1,11,5.0,1027.61
0,20,3.0,1370.57
0,19,3.0,1271.77
0,20,5.0,1230.88
5,1,3.0,767.49
5,1,1.0,1183.22
1,10,4.0,996.45
1,11,4.0,1000.078431372549
0,18,5.0,1346.33
5,2,3.0,739.05
2,0,4.0,596.83
6,17,5.0,362.05
0,20,4.0,1125.12
0,19,5.0,1199.02
3,9,2.0,944.62
3,7,4.0,773.69
2,0,3.0,386.48
4,15,3.0,363.04
5,3,5.0,1098.29
0,20,3.0,1101.69
0,18,3.0,888.83
0,20,4.0,703.39
4,16,1.0,570.48
3,7,5.0,703.79
5,4,1.0,522.68
1,10,3.0,663.44
5,1,2.0,568.6
6,5,1.0,514.79
2,14,1.0,229.26
5,3,3.0,1382.28
2,6,4.0,680.71
3,7,3.0,531.52
3,7,2.0,497.34
5,3,4.0,658.69
0,21,4.0,1011.1
6,5,4.0,368.31
6,5,4.0,432.48
0,19,5.0,1108.72
5,2,4.0,451.26797385620915
6,13,5.0,562.95
2,6,3.0,331.9298245614035
1,11,3.0,699.84
2,14,4.0,607.61
1,12,3.0,550.53
6,5,5.0,625.88
6,5,2.0,675.59
4,16,4.0,333.0
3,8,4.0,738.34
6,17,3.0,487.21
1,12,5.0,953.94
0,20,2.0,1071.22
5,2,4.0,859.55
4,16,5.0,418.91
3,7,1.0,878.98
2,0,4.0,732.1
3,7,5.0,425.71
1,12,4.0,758.97
6,13,3.0,457.7
2,0,4.0,555.56
2,14,3.0,658.75
0,20,1.0,1009.55
5,4,5.0,923.43
6,17,3.0,524.66
0,21,4.0,1238.43
3,9,3.0,887.92
0,19,4.0,736.12
6,17,2.0,288.94
6,13,3.0,675.01
2,0,5.0,507.74
6,5,2.0,344.91
1,12,4.0,595.83
6,13,5.0,479.57
5,3,4.0,1180.93
4,16,1.0,207.1
1,10,3.0,771.77
0,21,3.0,947.82
1,10,3.0,612.06
3,8,1.0,515.73
5,4,3.0,1390.27
0,21,4.0,893.46
6,5,5.0,403.24
5,4,2.0,447.09
2,14,2.0,352.92
5,1,1.0,661.9
2,0,2.0,789.25
5,1,3.0,623.01
6,17,2.0,378.38
6,5,3.0,586.07
4,15,1.0,535.33
1,12,1.0,844.08
2,0,1.0,598.59
2,14,5.0,666.21
6,5,5.0,552.5
0,19,4.0,1244.8
4,16,1.0,429.31
0,21,3.0,1082.02
5,4,2.0,669.64
0,20,2.0,1364.06
2,0,5.0,375.51
5,1,3.0,766.9
2,6,3.0,553.15
3,7,3.0,442.13
0,19,4.0,909.58
2,14,2.0,614.78
0,18,2.0,985.71
3,7,4.0,572.31
1,10,3.0,1078.68
1,10,1.0,1077.71
0,18,2.0,1.0
6,13,4.0,469.81
2,0,4.0,456.58
6,5,3.0,501.36
5,2,3.0,457.47999999999996
6,13,4.0,259.5
1,12,4.0,1076.51
0,18,2.0,1271.55
0,21,4.0,940.09
3,9,5.0,469.8
4,16,2.0,535.94
3,8,1.0,406.47
3,7,3.0,453.16
1,11,4.0,857.15
1,12,2.0,625.75
2,14,4.0,745.36
1,12,3.0,545.22
3,8,5.0,773.84
0,18,2.0,935.33
1,10,4.0,734.44
6,17,4.0,401.29487179487177
6,13,3.0,224.65591397849462
4,16,3.0,270.79
4,16,3.0,543.31
3,7,4.0,886.66
1,10,5.0,765.64
4,15,4.0,303.45
6,17,3.0,343.07
6,5,1.0,467.33
1,10,4.0,826.58
1,10,4.0,867.2150537634408
3,7,3.0,957.46
0,20,3.0,1028.51
5,3,5.0,547.98
5,3,1.0,1107.67
3,8,3.0,402.54
4,15,3.0,557.04
6,13,3.0,502.06
3,8,2.0,982.69
6,5,4.0,593.16
5,4,1.0,524.57
1,12,2.0,652.4575163398692
6,13,1.0,413.81
5,3,3.0,947.62
3,8,3.0,737.57
6,5,5.0,512.43
2,6,5.0,313.35
2,14,1.0,244.98
1,12,4.0,592.79
6,17,4.0,449.6453930895907
5,3,3.0,725.22
3,9,4.0,350.52
5,3,4.0,762.66
4,16,2.0,425.71
4,16,1.0,478.88
6,17,4.0,319.0
1,12,2.0,748.89
3,7,4.0,529.37
5,2,3.0,618.01
0,19,5.0,1173.24
3,8,3.0,388.8064516129032
4,15,4.0,476.57
0,21,4.0,1339.69
5,4,5.0,430.17
0,19,5.0,710.24
0,21,4.0,827.3
6,5,5.0,556.61
2,0,3.0,412.06
2,14,5.0,588.58
4,16,4.0,532.42
6,17,2.0,441.69
2,0,3.0,287.16
3,7,5.0,416.33
0,18,3.0,979.64
4,16,3.0,471.0
4,15,4.0,465.72
2,6,1.0,495.19
6,5,3.0,208.68
0,19,4.0,706.98
5,2,3.0,1375.22
6,17,3.0,523.96
4,16,5.0,304.94
5,2,1.0,1145.89
1,12,3.0,604.2
2,6,4.0,681.84
2,14,3.0,433.23
6,17,4.0,321.73
4,16,4.0,429.97
6,17,2.0,337.92
4,16,1.0,360.23
6,13,2.0,530.54
2,0,4.0,456.91
5,1,1.0,722.29
6,13,3.0,594.58
5,1,3.0,1006.46
6,5,2.0,602.55
3,9,5.0,384.42
3,9,3.0,456.46
5,1,1.0,1139.18
2,0,5.0,764.76
4,16,3.0,570.1
4,15,4.0,462.32
0,20,5.0,978.119298245614
0,18,5.0,893.32
0,20,1.0,1323.78
0,20,5.0,1002.24
4,15,2.0,377.11
6,5,5.0,245.45
2,14,5.0,784.18
5,1,5.0,1220.31
6,13,4.0,239.98
3,8,2.0,961.09
2,6,4.0,595.27
5,1,2.0,600.42
1,12,4.0,924.11
3,9,2.0,408.87
5,1,4.0,1345.989247311828
1,11,3.0,949.09
5,4,2.0,1105.38
4,16,3.0,522.16
5,4,3.0,1272.84
5,3,3.0,431.5
2,14,5.0,708.65
1,12,1.0,951.39
4,15,2.0,563.46
1,10,4.0,626.46
2,6,4.0,298.11
4,16,5.0,596.92
0,20,3.0,1335.3
0,18,3.0,904.77
3,8,5.0,897.37
3,7,1.0,594.64
5,2,3.0,872.0
6,5,1.0,510.07246376811594
3,9,4.0,373.36
5,3,4.0,671.5
5,4,4.0,501.6153846153846
1,10,3.0,538.81
3,8,5.0,490.57
1,11,5.0,636.57
5,3,2.0,1342.17
2,6,3.0,786.49
2,0,5.0,686.4
4,16,3.0,205.78
6,17,5.0,506.8
4,16,1.0,346.12
3,8,3.0,527.08
6,13,4.0,560.87
4,15,4.0,212.81
1,11,5.0,511.63
3,8,4.0,623.43
6,13,3.0,356.16
0,21,4.0,992.68
5,2,5.0,1370.02
4,15,2.0,294.89
3,9,3.0,451.85
4,15,1.0,417.34
1,11,3.0,653.69
0,20,1.0,1305.25
0,18,3.0,1453.1
0,21,4.0,1458.28
2,0,4.0,424.9
2,0,4.0,678.49
4,15,4.0,499.87
2,0,4.0,312.66
3,8,5.0,491.59
4,15,1.0,276.59
2,0,5.0,253.95
6,17,2.0,686.97
0,21,4.0,1250.17
1,10,2.0,801.11
1,10,2.0,618.73
6,17,1.0,570.69
1,10,3.0,954.48
4,16,4.0,312.51
4,15,3.0,317.33
4,16,4.0,460.07
5,4,5.0,1338.56
4,15,1.0,364.68
5,4,1.0,519.54
2,0,4.0,599.26
4,16,5.0,231.21
1,12,4.0,1023.78
1,10,4.0,838.05
4,15,2.0,448.19
0,20,2.0,984.37
0,21,4.0,1309.06
4,16,5.0,356.25
2,0,3.0,504.21
4,15,3.0,183.03
4,16,1.0,599.26
3,8,2.0,945.83
0,18,4.0,836.64
6,17,3.0,505.6236559139785
5,4,2.0,1021.96
0,20,1.0,793.58
2,6,4.0,742.41
5,2,3.0,1383.43
1,11,3.0,1013.17
5,3,2.0,631.87
2,14,4.0,588.88
2,0,5.0,644.69
5,1,1.0,551.26
2,0,3.0,369.49
6,5,1.0,267.31
1,11,2.0,774.93
5,3,3.0,1264.29
3,9,5.0,492.94
6,17,2.0,352.67
0,20,1.0,771.35
0,19,5.0,1453.18
6,17,3.0,374.64
2,0,4.0,427.61
6,13,1.0,685.91
3,7,4.0,797.44
0,21,4.0,1196.07
3,7,3.0,934.28
1,10,3.0,716.11
0,20,5.0,1353.59
3,8,4.0,710.14
2,6,3.0,506.94
4,16,5.0,560.98
1,12,5.0,1021.46
5,1,5.0,1102.09
4,16,2.0,401.34
5,1,3.0,449.23
1,11,4.0,769.5
3,8,4.0,750.84
3,9,3.0,499.04
2,14,4.0,542.81
3,7,4.0,762.11
4,15,2.0,592.66
1,11,2.0,847.35
1,11,3.0,517.68
5,3,4.0,1328.6
6,5,3.0,382.95
4,15,1.0,542.02
0,21,1.0,1086.74
3,8,3.0,791.23
3,9,2.0,962.58
1,11,3.0,1014.25
3,8,5.0,512.64
6,5,4.0,382.9247311827957
6,13,2.0,611.94
0,18,4.0,1491.39
1,10,3.0,886.07
3,7,3.0,761.06
4,16,1.0,298.36
2,0,1.0,630.34
4,15,4.0,392.79
2,14,1.0,555.56
4,16,2.0,295.53
6,13,4.0,659.26
2,6,3.0,349.95
6,17,4.0,451.79
2,0,3.0,336.44
6,5,4.0,698.96
3,9,5.0,655.24
5,1,5.0,551.89
3,8,3.0,511.45
6,5,3.0,416.01
1,12,4.0,877.71
6,5,4.0,553.06
1,10,4.0,732.72
1,10,2.0,1075.64
1,10,3.0,876.59
5,1,3.0,1140.8
3,7,4.0,464.12
4,16,5.0,501.26
2,0,4.0,775.26
6,17,3.0,429.33
1,10,2.0,817.21
2,14,4.0,689.26
2,6,3.0,239.64
1,10,3.0,971.02
0,21,3.0,1001.5699999999999
4,15,4.0,396.38
6,5,4.0,306.0
0,20,4.0,708.02
4,16,1.0,354.31
5,3,5.0,403.87
6,17,5.0,315.98
0,18,3.0,1461.47
4,15,3.0,471.41
0,20,1.0,1178.49
3,7,5.0,777.19
6,17,3.0,261.18
5,3,3.0,452.69
6,17,1.0,268.5
3,9,3.0,601.69
4,15,3.0,274.95
2,6,4.0,424.65
6,5,1.0,595.94
0,20,5.0,1144.98
6,5,1.0,299.79
6,13,3.0,324.7
4,16,1.0,388.58
3,9,2.0,982.82
4,15,3.0,346.4
3,9,2.0,719.1
6,17,4.0,281.83
2,6,2.0,611.24
6,17,1.0,332.02
4,15,5.0,295.11989100817436
5,4,4.0,655.55
4,16,3.0,208.46
6,13,4.0,663.05
1,11,3.0,959.26
2,0,5.0,395.66
0,21,4.0,712.42
2,0,1.0,462.28
0,19,3.0,1215.27
3,9,3.0,477.47
0,21,2.0,1020.02
5,3,1.0,588.74
1,12,4.0,1094.58
2,14,3.0,426.94
3,7,2.0,619.29
5,2,3.0,876.59
5,2,1.0,651.54
0,20,5.0,1341.14
2,6,2.0,234.32
3,7,1.0,851.55
0,21,4.0,1463.79
5,2,4.0,558.48
1,10,5.0,997.66
5,3,3.0,1334.74
5,4,1.0,1059.38
6,13,3.0,529.96
3,7,5.0,860.94
0,18,3.0,1212.85
6,13,3.0,579.83
6,13,3.0,583.2
2,0,3.0,479.9
1,10,3.0,1001.23
0,19,5.0,799.81
3,7,5.0,957.74
3,8,3.0,504.28
1,12,3.0,776.07
1,10,5.0,674.33
6,5,3.0,582.2
6,17,4.0,582.23
0,20,3.0,756.46
5,3,2.0,795.97
4,15,5.0,480.19
6,17,2.0,665.85
5,4,2.0,1246.94
0,20,1.0,1145.3
4,15,5.0,475.15
1,12,1.0,747.06
4,16,2.0,302.21
0,18,3.0,1411.34
2,6,3.0,397.3
1,12,2.0,935.35
5,3,3.0,431.04
2,6,5.0,583.3
3,8,1.0,607.7
3,9,4.0,589.27
5,1,3.0,628.17
6,13,3.0,240.72
2,14,3.0,538.34
1,10,3.0,877.27
3,8,3.0,365.64
5,2,5.0,559.9807017543859
5,4,5.0,1140.48
3,7,3.0,726.73
0,19,2.0,1471.04
5,1,4.0,955.48
3,8,4.0,400.45652173913044
4,16,2.0,527.08
2,0,3.0,702.0
1,11,4.0,976.76
3,7,2.0,447.9
2,0,2.0,695.9
6,17,2.0,507.57
3,8,3.0,412.04
4,16,4.0,321.79
3,8,3.0,487.41
6,13,1.0,567.89
3,9,2.0,379.7
6,5,3.0,410.84
4,16,4.0,474.5384615384615
3,7,4.0,864.93
3,9,3.0,509.2
6,17,5.0,216.09
2,14,4.0,494.13
2,14,5.0,224.62
4,15,2.0,461.62
1,10,3.0,880.22
5,4,3.0,1305.7
1,11,3.0,896.6
3,7,3.0,372.37
0,18,3.0,1219.21
4,15,2.0,593.21
1,12,4.0,708.01
2,0,3.0,654.71
5,1,2.0,1047.73
1,12,5.0,692.1
2,0,4.0,746.74
4,15,1.0,588.86
2,0,5.0,669.12
2,6,2.0,788.07
6,17,1.0,328.33
2,14,4.0,695.5
6,13,2.0,488.39
2,6,3.0,531.8709677419355
1,12,3.0,788.83
6,5,2.0,489.32
6,17,2.0,325.5
3,9,5.0,590.84
3,7,3.0,358.3333333333333
5,3,3.0,913.64
3,9,3.0,572.5
4,15,2.0,293.48
3,9,3.0,414.27
1,11,5.0,880.55
5,3,4.0,1031.67
4,16,3.0,530.63
1,11,3.0,938.01
5,3,3.0,442.09
4,15,1.0,378.89
1,10,4.0,707.65
5,1,4.0,1340.35
0,21,4.0,792.2
5,4,4.0,1289.7
5,4,4.0,459.52
6,5,3.0,376.22
5,2,5.0,873.69
0,21,5.0,929.19
5,3,5.0,560.9
5,1,1.0,1027.23
3,7,2.0,680.62
6,5,5.0,507.03
5,4,4.0,571.67
1,11,3.0,749.33
1,12,3.0,728.26
6,13,4.0,500.32
3,7,5.0,586.84
1,12,2.0,682.62
3,7,2.0,855.18
4,16,3.0,533.43
4,15,3.0,280.1089918256131
0,19,2.0,1115.33
0,20,5.0,1115.81
3,8,4.0,431.78
5,3,5.0,626.71
3,8,4.0,678.16
2,6,5.0,700.65
4,16,1.0,443.63
6,13,3.0,625.67
3,8,4.0,360.68
4,16,2.0,455.08
4,16,4.0,302.37
3,9,3.0,888.02
0,20,4.0,852.35
5,3,4.0,1010.8
0,21,3.0,1321.67
4,15,3.0,184.7
2,14,2.0,302.57
6,5,2.0,341.47
4,16,5.0,599.43
2,14,5.0,652.67
3,9,4.0,391.77
5,4,3.0,1049.14
4,15,5.0,295.93
1,12,3.0,656.66
3,9,3.0,470.33
1,12,5.0,527.76
6,17,1.0,693.69
1,10,2.0,797.8
2,0,2.0,668.3298245614035
0,20,4.0,1492.5
3,8,2.0,615.56
0,19,3.0,1482.59
2,0,5.0,427.31
2,0,4.0,275.45
6,5,2.0,396.51
1,10,4.0,1042.86
6,5,4.0,501.06
0,21,3.0,856.73
2,6,4.0,709.37
4,16,4.0,206.96
6,5,4.0,661.28
2,0,3.0,768.28
5,2,3.0,979.83
0,19,4.0,1199.36
3,8,5.0,900.46
0,19,3.0,887.43
0,20,4.0,1360.01
4,16,3.0,341.65
1,12,2.0,819.85
2,0,4.0,697.71
0,20,3.0,1242.29
2,6,5.0,269.39
6,17,3.0,400.078431372549
3,8,3.0,482.7
0,19,4.0,928.5694822888283
2,14,3.0,561.05
0,19,4.0,951.25
1,10,2.0,545.21
5,1,2.0,702.35
5,1,5.0,1106.32
5,2,2.0,1261.99
4,16,2.0,545.68
0,18,3.0,1257.53
0,19,5.0,1193.64
3,8,5.0,943.6
3,9,1.0,826.55
0,18,3.0,1376.88
6,17,3.0,584.23
0,18,3.0,1215.22
2,6,5.0,777.98
1,11,5.0,522.73
2,6,3.0,220.2
2,6,5.0,561.03
1,11,3.0,568.94
6,17,3.0,302.48
0,21,4.0,987.86
5,2,3.0,1107.43
1,11,5.0,903.7
0,21,2.0,795.79
6,5,5.0,579.64
3,8,4.0,807.86
5,4,1.0,833.91
6,17,4.0,460.96
5,3,4.0,917.6451612903224
1,10,3.0,1009.95
3,8,3.0,712.19
2,14,4.0,356.45
2,14,4.0,525.63
0,19,4.0,782.18
1,12,3.0,975.59
0,18,1.0,1157.35
2,14,4.0,485.64
1,11,4.0,858.05
1,11,1.0,896.36
2,0,1.0,452.15
0,20,4.0,1261.12
2,14,2.0,517.9
4,15,5.0,274.47
6,13,4.0,484.07
6,17,5.0,609.67
4,16,4.0,279.86
5,1,3.0,1188.56
6,5,1.0,628.88
3,8,5.0,695.37
3,9,5.0,633.05
3,7,2.0,604.21
5,1,1.0,455.35
6,13,5.0,223.4
4,16,4.0,498.84
4,16,3.0,519.87
6,17,4.0,464.5
6,5,2.0,436.28
4,15,1.0,204.62
5,4,4.0,1243.53
3,7,2.0,746.97
2,0,2.0,207.87
5,4,3.0,435.7
0,18,4.0,887.21
1,12,4.0,687.77
3,8,4.0,832.8
0,21,4.0,846.38
2,0,4.0,729.1
3,9,3.0,909.54
4,15,2.0,525.37
4,15,4.0,446.57
1,12,4.0,627.79
1,10,1.0,911.34
4,15,3.0,389.58
5,3,3.0,1119.62
0,21,3.0,706.2
6,5,4.0,594.41
5,4,1.0,1107.44
5,2,4.0,994.94
0,19,5.0,1045.93
2,0,4.0,474.24
6,13,1.0,583.78
6,5,2.0,639.83
0,20,3.0,715.87
1,12,2.0,620.32
4,16,5.0,390.58
4,15,4.0,589.17
6,5,2.0,660.23
0,19,4.0,1482.03
0,19,4.0,1250.09
1,11,4.0,846.73
3,8,4.0,418.78
1,10,2.0,839.12
2,0,4.0,354.0
6,13,3.0,419.19
3,9,3.0,542.14
2,14,1.0,588.19
1,12,2.0,848.39
2,14,3.0,409.98
0,18,2.0,1210.09
2,0,1.0,474.85
4,15,3.0,410.3
5,4,1.0,1241.45
5,4,3.0,617.81
2,6,3.0,441.75
3,9,4.0,790.09
4,16,2.0,532.53
1,10,3.0,743.899182561308
1,11,4.0,555.64
2,6,4.0,453.59
1,11,5.0,601.1800000000001
0,18,3.0,1120.31
4,16,4.0,451.36
3,7,5.0,449.27
6,5,4.0,616.95
4,15,3.0,207.81
4,15,2.0,300.94
3,8,4.0,615.4
2,0,5.0,588.91
2,6,5.0,270.33
5,1,3.0,1134.96
5,3,2.0,1191.04
2,6,2.0,217.03
5,4,4.0,1067.04
1,10,2.0,784.4
2,14,4.0,550.31
3,9,4.0,549.84
0,19,3.0,818.41
5,4,1.0,1036.54
2,0,5.0,592.19
1,10,3.0,791.74
2,14,4.0,222.58
0,18,4.0,832.39
6,5,2.0,661.46
5,1,4.0,456.32
4,16,2.0,304.02
5,2,5.0,1383.32
0,18,2.0,1191.68
5,2,5.0,908.2
5,4,3.0,905.89
6,17,4.0,363.58
4,15,4.0,263.87
1,10,3.0,684.74
5,3,1.0,671.1
4,16,4.0,276.69
0,20,3.0,1099.01
4,16,4.0,504.36
5,4,3.0,661.72
5,3,4.0,1269.83
6,17,1.0,509.86
6,17,5.0,394.13
5,1,4.0,601.5
4,16,2.0,531.77
4,15,5.0,485.79
1,12,3.0,577.23
3,7,2.0,842.48
3,7,4.0,637.59
0,20,5.0,1483.38
6,5,3.0,300.66
6,5,3.0,480.25
1,10,1.0,670.01
3,9,3.0,951.63
2,6,5.0,531.01
0,19,2.0,1208.28
5,4,2.0,1113.73
6,5,2.0,481.58
6,17,1.0,376.5
4,15,2.0,527.26
2,0,3.0,703.29
0,21,5.0,1247.859649122807
4,16,1.0,363.83
6,17,4.0,290.82
2,6,5.0,243.34
1,11,2.0,595.15
5,4,4.0,884.44
2,14,2.0,207.19
0,20,4.0,1144.49
5,2,4.0,1245.87
4,16,2.0,345.26
1,10,4.0,566.97
2,14,2.0,513.21
0,18,4.0,1119.56
4,16,4.0,205.94
3,7,3.0,929.89
2,0,4.0,559.79
1,12,5.0,667.85
0,20,1.0,760.4
4,16,2.0,595.49
6,17,4.0,350.42
0,19,1.0,1330.51
1,11,4.0,559.45
3,7,2.0,453.85
2,0,5.0,664.34
3,7,2.0,868.66
4,15,1.0,278.83
4,16,4.0,190.47
0,19,1.0,735.62
2,0,4.0,633.54
1,11,4.0,651.12
1,12,3.0,609.85
5,3,4.0,555.13
0,18,2.0,1490.89
1,12,3.0,638.33
2,6,4.0,782.08
1,12,4.0,862.15
5,1,2.0,1084.7564102564102
0,21,2.0,798.22
5,4,1.0,427.58
6,5,5.0,647.27
3,8,4.0,381.71
6,17,5.0,322.87
1,10,2.0,715.51
1,11,4.0,900.27
6,17,4.0,435.25
3,7,3.0,540.66
1,11,2.0,703.07
5,4,3.0,892.2
6,17,2.0,470.18
5,4,3.0,1041.17
4,16,1.0,331.23
6,13,4.0,560.29
4,16,2.0,451.81
6,13,4.0,699.56
0,18,1.0,1476.25
4,16,3.0,390.47
3,9,4.0,496.3
3,7,2.0,989.31
1,12,3.0,803.83
4,15,4.0,298.68
6,5,4.0,427.52
0,18,1.0,976.71
3,8,2.0,493.35
2,0,4.0,589.86
3,9,3.0,691.31
4,16,4.0,406.09
1,12,5.0,783.53
5,3,5.0,1004.13
3,9,4.0,725.35
5,1,4.0,699.16
3,9,1.0,601.71
1,10,2.0,603.02
3,9,4.0,508.21
1,12,4.0,851.64
6,13,3.0,483.36
6,17,4.0,569.09
3,9,2.0,797.46
2,14,2.0,752.43
1,11,2.0,564.19
5,1,3.0,565.1
6,17,4.0,258.38
2,6,4.0,644.15
5,3,3.0,518.5
3,8,1.0,525.66
1,12,1.0,801.16
2,0,4.0,758.29
0,21,2.0,983.4
1,10,4.0,1024.13
0,18,3.0,1258.02
3,8,4.0,552.1
3,9,2.0,615.95
3,7,3.0,837.040350877193
1,10,3.0,956.34
4,15,1.0,272.96
0,21,4.0,1383.78
0,19,3.0,1499.2
5,1,5.0,1238.91
0,21,3.0,1167.8
0,19,3.0,1405.66
6,13,2.0,497.41
3,7,3.0,462.14
0,21,3.0,827.53
0,19,4.0,1062.87
6,5,2.0,412.49
6,13,3.0,678.31
0,21,4.0,1268.85
6,17,4.0,635.07
3,9,3.0,947.98
0,21,2.0,1212.84
4,15,4.0,559.17
0,19,3.0,706.41
1,11,3.0,956.19
0,21,2.0,1124.92
3,8,4.0,884.67
2,6,5.0,619.17
1,12,3.0,915.24
5,4,3.0,1026.2318840579712
1,12,2.0,939.1
4,15,3.0,250.19
5,1,2.0,404.24
3,9,4.0,864.27
4,16,3.0,333.56
3,9,4.0,979.76
0,18,1.0,1409.16
0,21,4.0,1323.92
0,18,5.0,725.78
4,16,2.0,574.56
3,7,3.0,966.82
1,10,2.0,885.48
6,17,2.0,269.76
1,11,2.0,877.11
2,6,3.0,718.45
6,5,3.0,316.33
5,2,5.0,546.8
3,7,4.0,896.84
1,12,3.0,544.71
1,10,2.0,995.89
5,1,4.0,1282.03
2,0,4.0,297.52
6,5,4.0,429.07
3,8,4.0,821.46
2,14,3.0,780.19
1,12,5.0,720.83
2,14,2.0,518.77
4,16,4.0,365.4
4,16,5.0,395.74
3,8,2.0,834.25
1,12,2.0,1011.72
5,2,3.0,478.14
4,16,1.0,433.85
0,20,4.0,1092.29
1,10,3.0,1052.07
6,17,4.0,474.33
4,16,3.0,543.48
1,10,5.0,750.22
0,21,3.0,876.33
6,17,5.0,288.64
3,9,3.0,394.14
6,17,3.0,272.27
1,11,4.0,1002.65
5,3,3.0,1233.93
1,12,4.0,835.44
1,12,4.0,1043.8589743589744
6,5,5.0,231.27
5,3,1.0,874.34
1,11,4.0,726.11
4,16,4.0,305.51
4,16,4.0,560.51
3,7,3.0,655.16
2,14,3.0,752.9
2,6,4.0,460.61
2,0,4.0,762.67
2,0,5.0,524.24
4,16,5.0,354.71
3,9,4.0,743.71
4,15,1.0,470.1
3,9,1.0,525.71
3,8,2.0,935.24
6,5,4.0,488.57
3,7,4.0,743.45
4,15,2.0,360.33
3,9,5.0,990.05
4,16,3.0,335.11
0,19,4.0,904.61
6,13,4.0,239.6
3,9,2.0,420.09
0,20,2.0,1278.59
1,12,4.0,694.54
5,4,3.0,930.81
5,2,5.0,1262.83
1,10,4.0,1033.23
3,9,3.0,832.64
6,5,2.0,214.54
6,13,1.0,333.05
0,21,2.0,891.71
0,20,4.0,953.01
3,8,2.0,669.21
6,5,2.0,263.09
5,4,2.0,661.38
4,16,3.0,594.79
1,10,2.0,820.37
3,9,3.0,773.2397820163487
5,4,2.0,727.08
5,1,1.0,749.23
1,11,3.0,1058.46
5,4,1.0,764.5
6,17,1.0,250.5
5,3,4.0,834.73
3,9,4.0,899.9105263157894
5,2,3.0,865.52
6,13,4.0,524.76
2,6,5.0,756.08
4,16,3.0,514.0860215053764
0,21,2.0,851.8169934640523
3,7,3.0,919.7
2,14,3.0,495.67
2,6,1.0,322.31
2,6,3.0,332.03
0,18,3.0,1468.0869565217392
1,10,3.0,721.99
3,8,4.0,425.06
2,6,3.0,282.18
0,21,5.0,857.39
1,10,4.0,828.97
2,0,2.0,254.41
4,16,2.0,442.91
6,13,2.0,457.55
3,7,5.0,816.57
3,7,4.0,598.58
4,15,3.0,477.38
4,16,3.0,304.86
0,19,5.0,1041.07
3,8,4.0,994.29
6,13,4.0,348.03
2,6,4.0,601.21
6,17,5.0,521.29
5,4,4.0,540.49
0,18,3.0,829.82
2,14,3.0,465.16
5,3,4.0,759.05
6,17,5.0,238.31
6,13,3.0,347.04
4,16,4.0,273.12
1,10,5.0,528.01
4,16,2.0,568.1
0,21,4.0,1063.12
4,16,1.0,337.99
4,15,3.0,261.49
3,9,3.0,444.15
4,16,3.0,528.0
6,13,3.0,334.17
4,16,4.0,499.2
4,16,5.0,262.2
3,8,3.0,369.23
3,7,3.0,418.14
4,16,1.0,540.48
3,7,3.0,471.93
6,5,1.0,567.12
2,6,2.0,527.51
1,12,3.0,731.22
6,5,1.0,367.98
2,6,1.0,342.75
0,18,1.0,1421.66
0,21,5.0,1284.12
4,16,3.0,248.56
5,3,3.0,679.03
2,14,1.0,410.459649122807
2,14,4.0,576.34
6,13,3.0,457.2
6,17,4.0,690.74
4,15,2.0,581.17
1,11,3.0,736.19
3,7,1.0,350.01
3,8,4.0,869.46
1,10,4.0,895.01
6,13,1.0,444.65
2,14,3.0,541.42
4,15,3.0,399.82
3,9,4.0,892.19
0,19,3.0,1400.57
4,16,3.0,527.66
3,8,4.0,520.63
5,3,4.0,932.75
2,6,2.0,404.72
1,11,4.0,844.8
4,16,4.0,379.92
2,0,3.0,390.46
4,15,4.0,505.59
0,18,2.0,1266.23
0,19,4.0,1491.66
4,16,3.0,497.27
1,11,3.0,1039.9
5,4,4.0,1045.25
0,19,5.0,724.9710144927537
1,12,5.0,634.5816993464052
5,3,3.0,632.74
1,11,2.0,974.74
4,16,3.0,397.13
0,19,4.0,1203.54
2,6,2.0,695.72
4,15,1.0,237.89
5,2,3.0,676.08
5,4,1.0,779.31
4,15,4.0,537.01
1,12,3.0,751.22
2,0,3.0,457.76
4,16,3.0,564.81
6,5,3.0,502.05
2,0,3.0,538.9
0,19,4.0,1187.55
2,6,4.0,766.61
2,14,4.0,235.25
3,7,2.0,963.25
4,16,4.0,428.26
1,12,4.0,795.86
3,8,3.0,467.37
4,16,5.0,386.99
6,17,3.0,417.77
0,20,5.0,1289.57
6,13,3.0,242.98
0,21,4.0,739.8924731182796
6,5,2.0,346.35
4,16,4.0,431.71
2,0,5.0,424.62
1,11,2.0,964.77
1,12,4.0,788.72
6,17,3.0,453.24
0,19,3.0,1245.74
5,3,5.0,1273.98
6,17,4.0,570.46
6,17,2.0,637.46
4,15,2.0,382.8
2,14,4.0,503.15
0,20,3.0,1452.85
3,8,5.0,492.78
6,5,1.0,375.82
0,20,3.0,1106.48
0,18,2.0,1183.32
6,17,5.0,200.79
6,17,3.0,613.52
5,1,4.0,807.19
5,2,3.0,1027.12
1,11,2.0,1047.26
6,5,5.0,517.2
3,8,2.0,596.5
